,0,1,2,3,4,5,6,7,8,9,10,11,12,13
HP:0000054,4.14565594185998,-0.0,0.644717858450936,7.5232294175084435,0.9457037304609296,5.71714910161176,4.208822083037209,0.2671681600155944,0.6915095461940339,-0.0,-0.0,7.013299088595757,-0.0,0.1054159886048289
HP:0000055,2.3081162814790814,4.18311059652033,-0.0,0.5761966752432875,2.53242129292995,-0.0,-0.0,-0.0,1.1712640761190143,-0.0,-0.0,1.8718147025487397,-0.0,-0.0
HP:0000056,0.9845899724468872,4.830019119391404,-0.0,-0.0,-0.0,0.2239032662915945,-0.0,-0.0,-0.0,-0.0,-0.0,1.4384917479409642,-0.0,-0.0
HP:0000058,2.243545859645839,-0.0,-0.0,0.4462311253603879,2.6904004479000254,0.2830036243271659,-0.0,-0.0,1.0315950180682647,-0.0,-0.0,2.584927445040948,-0.0,-0.0
HP:0000059,0.7467192577951235,-0.0,-0.0,0.9649355145476749,4.351104196628932,-0.0,-0.0,-0.0,0.11466416036329338,-0.0,-0.0,0.23277298231669638,-0.0,0.141792908533647
HP:0000060,0.2349145277613856,-0.0,-0.0,-0.0,-0.0,0.8982302643395073,-0.0,-0.0,-0.0,-0.0,-0.0,2.5576784932158736,-0.0,-0.0
HP:0000061,-0.0,0.367262877945503,-0.0,-0.0,0.48257250237895677,-0.0,-0.0,-0.0,0.44305803600805604,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000062,1.7410885285891269,1.2562469307356414,-0.0,1.3907961451379083,2.1936897340507406,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4552184795538048
HP:0000063,0.8423928669740807,0.586747964978912,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6348045122960386,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000064,0.8423928669740807,-0.0,-0.0,-0.0,-0.0,0.9469606277378584,-0.0,-0.0,-0.0,-0.0,-0.0,4.205084874242409,-0.0,-0.0
HP:0000065,0.6808534596964575,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000066,1.5328840122671028,-0.0,-0.0,0.6705100211131504,3.408044282578888,0.5156609519240457,-0.0,-0.0,0.5978570690662789,-0.0,-0.0,3.1692439863474315,-0.0,0.014976917483313035
HP:0000068,0.35457816152487565,-0.0,-0.0,-0.0,3.8159525885790737,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000069,7.801629290052998,-0.0,0.13295812838370477,8.344442237138084,13.219350721404707,3.3101614146076233,2.1119679573963155,-0.0,0.16400201759588012,1.2082427894198795,-0.0,0.4526094996943317,-0.0,-0.0
HP:0000070,-0.0,-0.0,1.9432820379131193,-0.0,0.19580817713364596,8.654700492120654,1.2029273602197916,-0.0,0.1910171227895328,-0.0,-0.0,-0.0,0.17774742980282335,-0.0
HP:0000071,0.910139577884944,0.08141169772518457,-0.0,3.4261893545268265,-0.0,-0.0,2.404259541786871,-0.0,-0.0,-0.0,-0.0,0.3090519701565708,0.16504558849218637,-0.0
HP:0000072,1.3661391967105856,-0.0,-0.0,0.5824192659681119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04640268194903994,-0.0,-0.0
HP:0000073,2.1125999194283045,-0.0,-0.0,1.8281229850587022,2.9916750128601235,-0.0,0.11176268220833542,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000074,-0.0,0.19745529356718317,-0.0,4.108218421844599,-0.0,-0.0,1.4760396785480407,-0.0,-0.0,-0.0,-0.0,-0.0,0.28433860915805825,-0.0
HP:0000075,0.3405201964598329,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2540783020134414
HP:0000076,4.87366053607329,-0.0,-0.0,7.900638179758584,11.912914026282133,-0.0,1.2230903434952352,-0.0,0.13887210272840575,0.19993403182704994,-0.0,0.34760649454920095,-0.0,-0.0
HP:0000077,22.228905760920643,17.76921078485506,0.6168690549650087,18.773631258691875,8.454207836840654,1.564368305598776,7.438548365416089,0.7869937484451847,1.1607210381311526,0.3857881945449023,-0.0,-0.0,0.4007772126811089,0.11658395081270524
HP:0000078,23.457634879994796,4.044384199877046,1.1027539544544966,23.336074142858127,8.20685476301288,3.534479921043612,6.86057387582874,1.1164161787929,0.6972803178893733,0.8307051971997984,-0.0,6.179336925299004,-0.0,0.174386412087844
HP:0000079,30.358519078153254,41.69005512922573,2.8480158808025675,21.278516646700535,11.798512436032876,9.234953616928577,8.017796556201949,4.236174262604126,1.74160837881958,0.5438017822593787,-0.0,1.4283149525332033,3.0047845076707613,-0.0
HP:0000080,6.213296288888544,0.367262877945503,-0.0,3.2656402171203984,3.872417355156196,-0.0,-0.0,0.8256445939782667,1.201229524219878,-0.0,-0.0,3.0384004186901477,-0.0,-0.0
HP:0000081,-0.0,-0.0,-0.0,2.725216959966838,-0.0,-0.0,1.5220360804040662,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000083,5.953521140714373,0.20895925867442217,-0.0,4.181622762131452,5.415663615276148,-0.0,-0.0,0.03269074094200952,0.07216019753149852,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000085,1.123091512907585,-0.0,0.24302717233311372,0.45876667386544767,-0.0,-0.0,0.41657268695426236,-0.0,-0.0,1.2174827827027153,-0.0,-0.0,-0.0,-0.0
HP:0000086,-0.0,-0.0,-0.0,11.947080013835594,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7178210409962015
HP:0000089,1.38416044225088,-0.0,-0.0,4.132979996341065,1.5373621908627033,-0.0,-0.0,-0.0,-0.0,1.0727040774022216,0.035733915352919685,-0.0,-0.0,-0.0
HP:0000090,-0.0,-0.0,-0.0,0.2178735964994659,5.61162010034551,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000091,1.0629927970949857,5.094132270970539,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000092,1.1871262737092583,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000093,3.346065835538753,4.018546411340802,-0.0,1.2884457063957253,0.7563748616852772,-0.0,-0.0,1.656831418353563,0.048220408661231375,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000095,3.076681962034728,1.1425504509530915,-0.0,0.9023617602657108,0.00600779200494506,-0.0,0.04356638954303908,0.07878136729637297,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000096,1.1507684885169382,1.110189671196774,-0.0,0.4720365528707258,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000097,1.6797062873040904,0.35294068367659776,-0.0,-0.0,-0.0,-0.0,0.020346856215964017,0.023860428148371665,-0.0,-0.0,-0.0,0.12434390742710567,-0.0,-0.0
HP:0000098,10.842812255918348,0.31183197116221584,0.20210726138481475,2.6989847989005535,-0.0,0.8439085628189301,0.4568023323835203,0.06234351266563946,-0.0,-0.0,-0.0,0.8634133821888381,-0.0,0.25609824038706996
HP:0000099,0.22588839974192876,0.0257422488753037,-0.0,0.2529462609687146,0.898988919497281,-0.0,-0.0,-0.0,0.13078639158523173,-0.0,-0.0,-0.0,0.11666014816250063,-0.0
HP:0000100,2.7359096272922145,0.6425976542808209,-0.0,-0.0,1.2672897157956533,-0.0,-0.0,-0.0,0.23351731683572008,-0.0,-0.0,-0.0,0.33477140993576926,-0.0
HP:0000103,0.2548103859875107,-0.0,1.7761767122784657,-0.0,-0.0,-0.0,-0.0,0.1790446246391049,0.15544083045480497,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000104,1.442965281146385,1.6428842142148314,-0.0,3.5339553839608655,6.65059350638668,-0.0,0.46919403727645564,0.07001328664725977,0.5002241205496712,-0.0,-0.0,-0.0,-0.0,0.26484851450364305
HP:0000105,0.8023932281779971,0.034580798549704556,0.07019763398343486,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000107,3.0079899155081415,5.105868115049663,-0.0,3.2836228484619987,5.2422704885787645,-0.0,1.832923254392187,-0.0,-0.0,-0.0,-0.0,0.09801178312698101,-0.0,-0.0
HP:0000108,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6804495467162535,-0.0,-0.0
HP:0000110,0.00970084963418018,0.18897398628532797,0.9036395144119761,1.1807279700548323,0.4244707377771645,8.278963542683353,5.819265471793065,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000112,1.8804571779096646,-0.0,-0.0,2.223869663795082,1.483576556145699,-0.0,0.29234548646190056,0.32867024185456434,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000113,1.1507684885169382,1.8808039571592476,-0.0,0.15781873600865076,0.699113759363619,-0.0,0.053305864939393946,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000114,-0.0,9.377101355561644,-0.0,-0.0,-0.0,-0.0,0.003213893910456818,0.706576172069175,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000117,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.44305803600805604,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000119,32.86582612484191,36.53627669285796,3.0801323023969944,30.426343734885847,11.518801113682898,9.427390910260701,11.685675449152404,5.071493371390453,1.8917686891494907,0.8771856201918822,-0.0,5.292238588414672,1.766714353409991,-0.0
HP:0000121,0.35457816152487565,0.18897398628532797,0.3215082949309896,0.01738676642490522,-0.0,-0.0,-0.0,0.5420016876436627,0.48270570569004,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000122,0.9908312136034105,0.31183197116221584,-0.0,1.4339446163293628,8.702384852498778,-0.0,1.5807403320430373,0.004452359792143549,0.003651410067496887,0.024917025330319767,-0.0,-0.0,-0.0,-0.0
HP:0000123,0.0474030304120053,-0.0,-0.0,0.06352425606702243,0.5187685277684123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000124,-0.0,21.64077855670695,-0.0,1.342887400968827,-0.0,-0.0,0.23128294334863853,0.26732723147905235,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000125,-0.0,-0.0,-0.0,0.42875348053342627,-0.0,-0.0,0.3119398043379023,0.31544063312678217,-0.0,0.3037568510976037,-0.0,-0.0,-0.0,0.29601756609178187
HP:0000126,6.4926860046901,3.7596615705451475,0.10848381708123007,16.54570585632874,-0.0,0.6941477060112371,6.856436218299208,-0.0,0.40154197215728554,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000127,0.35457816152487565,-0.0,0.18381885371298426,-0.0,-0.0,-0.0,-0.0,-0.0,0.235424935400523,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000128,-0.0,-0.0,2.0101524262008983,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000130,5.339237105457418,1.1591978598457424,-0.0,1.082297193443732,2.410570812964055,-0.0,0.2857074095468884,-0.0,1.8917686891494907,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000132,0.8423928669740807,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15544083045480497,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000133,0.22588839974192876,0.5976732941104136,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000134,0.8846149390318331,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9217431792444093,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000135,3.0287909671861972,0.7800368707096831,-0.0,3.0008404255035845,1.1086126125387747,-0.0,-0.0,-0.0,0.2758055003317062,-0.0,-0.0,1.8436508304157235,-0.0,-0.0
HP:0000136,1.955972293876296,0.5290643442141811,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000137,4.263486374401126,0.3346045455564137,-0.0,0.5665226464505587,2.92305100379343,-0.0,-0.0,-0.0,1.1903375291411094,-0.0,-0.0,0.11131546764634949,-0.0,-0.0
HP:0000138,1.2886158068173397,-0.0,-0.0,0.02153487423269839,0.433871579247358,-0.0,-0.0,-0.0,0.49278848688205196,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000139,1.955972293876296,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000140,3.4264373584852637,0.2803579207769577,-0.0,1.3641832264164588,2.768726893328569,0.0593054218044378,-0.0,-0.0,2.225054792316102,-0.0,-0.0,2.716762623386126,-0.0,-0.0
HP:0000141,1.050519500549563,0.6680271707927218,-0.0,1.413044899217697,3.7854496324641955,-0.0,-0.0,0.06809527163422609,1.018636683687171,-0.0,-0.0,1.635305794255483,-0.0,-0.0
HP:0000142,2.634317557053114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.33554173601808407,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000144,0.32415513607343815,-0.0,-0.0,0.16771911263377945,-0.0,-0.0,-0.0,-0.0,1.638841209583976,-0.0,0.031915104232233656,1.8769093527451002,-0.0,-0.0
HP:0000147,0.8898707223835861,-0.0,-0.0,0.058497351801213834,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000148,1.229817145115922,-0.0,-0.0,-0.0,0.3354924287237775,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000149,0.5508810440022601,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000150,1.9733518696124686,-0.0,0.21368283068924024,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000151,1.1507684885169382,-0.0,-0.0,0.4464009587226785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000152,50.512795003608204,35.62958476127716,19.758084957069187,28.99216221476692,23.350776011035393,14.260780477129853,37.70732999041289,11.223407321193035,1.6206026235489803,7.947609138507102,-0.0,10.73641717097666,3.1709396979444278,0.8152077078543397
HP:0000153,34.816618568356446,8.121379656402985,15.5013211689187,32.263192869606954,15.06469074044779,15.553676192770618,23.93776644076462,3.917869880756841,0.8346868503157,4.7593742705113105,-0.0,9.652643921685979,1.1426819462778814,1.5685075026246356
HP:0000154,5.517969028914495,1.2858970140249943,0.7193787411188413,16.16618773745134,0.9775007115617678,0.41073123456972405,4.69512631966806,2.817618142946283,-0.0,1.3581894787856945,-0.0,7.422484824590272,-0.0,-0.0
HP:0000155,2.1125999194283045,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08835180836511954,-0.0
HP:0000157,6.169042013795457,1.5456492119554064,2.525162095986241,5.859882405926254,3.317782350137239,0.1757624210952782,3.9440587646738154,0.40361408589034803,-0.0,0.5631045196475126,-0.0,0.35135735509667604,-0.0,-0.0
HP:0000158,3.9949386167659076,0.22775296244262405,0.9251364994838013,5.389952053069874,-0.0,-0.0,4.213067562333289,-0.0,-0.0,0.865385022191443,-0.0,0.4361741643728177,-0.0,-0.0
HP:0000159,30.87851430510125,0.8696370457018859,2.571028763479511,34.72803054324317,10.435484837306156,17.936015731965334,24.239162775794124,3.428971123931274,-0.0,4.609181163036441,-0.0,8.546498581351223,-0.0,1.8211273109426693
HP:0000160,12.589240392964834,-0.0,2.71226007619634,6.582220947907015,0.2608252672882613,1.2902868814260562,2.2226362972482394,0.9267839615266885,-0.0,-0.0,-0.0,2.2721714129851005,-0.0,1.3092356111162826
HP:0000161,1.2168712721726223,-0.0,-0.0,-0.0,0.7437053684068492,-0.0,0.07249210941282867,0.8615844770397444,-0.0,-0.0,-0.0,-0.0,-0.0,0.9165907025769608
HP:0000162,0.9497876194053029,-0.0,0.14279335063837595,0.33976253020806446,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000163,32.7585384584706,6.507230575907008,11.665882168903888,33.33696062885419,15.05114119985372,13.949784202662405,23.882968102456378,3.7261061922101355,0.3028068565122832,4.481847973270565,-0.0,9.216885014731035,0.9052564884467365,1.7186629777168931
HP:0000164,15.685212054433842,-0.0,8.970552770445998,23.86084302710855,3.7181946643204467,11.681701895313521,3.444525412495973,0.2991891899147118,0.37290182409773354,1.3420504219505598,-0.0,3.9799550117869695,-0.0,1.2215716564312114
HP:0000166,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7731785206454616,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000168,3.707488591938823,-0.0,0.46775086181959197,0.005141067349393776,0.2577026168418227,-0.0,0.3483865767325775,0.9205035101971989,0.8712981899555131,0.5138314273833802,-0.0,0.191694378981381,-0.0,-0.0
HP:0000169,1.094940138292882,0.16587216172766786,1.0919889184630613,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000171,1.1871262737092583,0.21282939396155842,-0.0,-0.0,0.318895580064363,-0.0,-0.0,0.34815011524205763,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000172,3.363812379458507,0.11036046361654926,0.29174980584929133,1.5610643428750934,0.044512629660249985,-0.0,11.682163025807963,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4844890160757518
HP:0000174,22.29986513200298,4.877298409197314,1.5421223722447805,22.481338108894207,8.423246911558211,4.649660997365083,17.228505084778803,1.7086071627766368,0.22259228352126786,3.6520242226402875,-0.0,2.1871371560883204,-0.0,1.359725671322666
HP:0000175,9.108505496498688,0.4800090180717768,0.5250951114784806,15.37814821467947,6.879837418297024,2.5675802230897533,11.754195353929891,-0.0,0.3028068565122832,0.4709062104309359,-0.0,-0.0,-0.0,1.327270243941908
HP:0000176,4.741771555402594,0.7884382538614296,-0.0,-0.0,-0.0,-0.0,6.306547397314759,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00019662505442178435
