,0,1,2,3,4,5,6,7,8,9,10,11,12
HP:0000159,6.87114141427999,1.7018333524871891,-0.0,5.491791013088732,-0.0,-0.0,2.942608500392651,0.3026831206419648,-0.0,1.8529720551510585,-0.0,-0.0,-0.0
HP:0000160,1.7355842945968358,0.6602929709900495,-0.0,1.8262692012891093,0.34405850806174415,-0.0,0.2265108720416254,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000163,5.567467011173031,3.9972328090630724,-0.0,6.382419862206591,-0.0,-0.0,1.9278438812123069,0.8687486666878037,-0.0,2.698633654212423,-0.0,-0.0,-0.0
HP:0000164,4.80450613654483,3.5107131122263247,-0.0,3.920710479492784,-0.0,-0.0,1.5971455028241015,-0.0,-0.0,1.0959131574537213,-0.0,0.17725003652166488,-0.0
HP:0000168,0.9842910501349152,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000169,1.046423660816556,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000172,-0.0,-0.0,-0.0,1.0676136434077566,-0.0,-0.0,-0.0,0.28269792238665087,-0.0,-0.0,-0.0,0.1143548056648653,-0.0
HP:0000174,5.067495694285047,0.11531600594772867,-0.0,4.379266719121552,0.04645197670157379,-0.0,1.4600593801787298,0.28269792238665087,-0.0,0.9758323429098046,-0.0,-0.0,-0.0
HP:0000175,2.060572772797512,0.07846289431406596,-0.0,1.5396537476434757,0.34405850806174415,-0.0,0.5464819202897597,0.5407720527383562,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000176,-0.0,-0.0,-0.0,0.5321799100016551,0.0867115282048495,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000177,6.803715051673958,1.3848813049677626,-0.0,3.3695023309131824,-0.0,-0.0,3.2266680816813214,0.3896878172680612,-0.0,0.5557315866105095,-0.0,-0.0,-0.0
HP:0000178,3.4770253865096414,0.5837887148762291,-0.0,0.8271219663229493,-0.0,-0.0,1.9876961614201483,-0.0,-0.0,2.143419127429095,-0.0,0.06723742384534194,-0.0
HP:0000179,2.124362115808558,-0.0,-0.0,0.2782230293107661,-0.0,-0.0,1.3839545677216119,-0.0,-0.0,1.3459940606166636,-0.0,-0.0,-0.0
HP:0000185,-0.0,-0.0,-0.0,1.0543214874023699,-0.0,-0.0,0.300972015871807,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000189,2.966600390152326,-0.0,-0.0,4.362772202964589,-0.0,-0.0,-0.0,-0.0,-0.0,1.2266621535108373,-0.0,-0.0,-0.0
HP:0000190,-0.0,-0.0,-0.0,1.903271746514978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2785252561489182,-0.0
HP:0000193,-0.0,-0.0,-0.0,1.1984156974133127,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000194,4.742565212828893,-0.0,-0.0,0.36401312969958827,-0.0,-0.0,1.5335701814480278,-0.0,-0.0,0.48439527559985346,-0.0,-0.0,-0.0
HP:0000200,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4723439798468194,-0.0
HP:0000201,-0.0,-0.0,-0.0,-0.0,0.34151016409726986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000202,1.9721237003380208,0.04072827924894513,-0.0,1.454529009126424,0.3233644460410316,-0.0,0.5118845436274725,0.5105153675947285,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000204,0.3905072523886656,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1122660686766276,-0.0
HP:0000205,-0.0,-0.0,-0.0,-0.0,0.6234670150987798,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000207,-0.0,-0.0,-0.0,0.9950502905296529,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000212,0.5489599704574774,0.20041019124645815,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000218,4.068224198027311,-0.0,-0.0,2.846716740274908,0.27497713643961075,-0.0,0.45653572416551647,0.47228049075207634,-0.0,1.2710367616285323,-0.0,-0.0,-0.0
HP:0000219,5.2211818115965976,0.5451734581402973,-0.0,0.08228452804026062,-0.0,-0.0,2.910351029288655,0.9455040772098113,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000220,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000221,0.8401040449388518,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000225,0.7320027928556885,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000232,1.3056636253575267,1.0309076257272385,-0.0,0.31763309467018896,-0.0,-0.0,1.4533271008990307,-0.0,-0.0,1.415522264625386,-0.0,0.14527861326351832,-0.0
HP:0000233,4.642336112209667,1.8311324900706578,-0.0,2.1521994075033897,-0.0,-0.0,2.51107208517933,0.771790817663775,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000234,4.608106773102137,6.741219449740497,-0.0,6.086008237173061,0.34405850806174415,-0.0,1.8574972223320951,1.5733332753870917,-0.0,2.143419127429095,-0.0,-0.0,-0.0
HP:0000235,1.8838145973714038,-0.0,-0.0,2.0495647137358244,0.11499300599083186,-0.0,0.034633341228938,0.057456117061599095,-0.0,0.149767201113803,-0.0,-0.0,-0.0
HP:0000236,1.3995093649070043,-0.0,-0.0,0.36401312969958827,-0.0,-0.0,-0.0,0.3853644262041468,-0.0,0.48439527559985346,-0.0,-0.0,-0.0
HP:0000237,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0682636678430995,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000238,1.928925913817681,-0.0,-0.0,-0.0,0.13087543146678088,-0.0,-0.0,0.06608919897682725,-0.0,0.16137427687365194,-0.0,-0.0,-0.0
HP:0000239,2.001759992573009,-0.0,-0.0,0.23864029462559527,-0.0,-0.0,0.31636701375935755,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000240,3.4914879081488253,8.369065035119993,-0.0,5.887276896821008,-0.0,-0.0,3.0563653018137815,1.7681109260818548,-0.0,0.27556925882078875,-0.0,0.08101377401171397,-0.0
HP:0000243,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7683738525700049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000244,-0.0,-0.0,-0.0,1.1409486830097053,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000245,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2434200249408205,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000246,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3037207620591185,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000248,1.7265220422956347,0.6539539650449158,-0.0,1.8170373907899153,-0.0,-0.0,2.0540046587806944,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000252,2.1047220260718356,8.47593940206624,-0.0,4.867035119310771,-0.0,-0.0,1.9876919973421106,1.9865536636033283,-0.0,0.3661039349180531,-0.0,-0.0,-0.0
HP:0000253,-0.0,1.2884768910782787,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HP:0000256,1.7524003176712812,-0.0,-0.0,1.9109631514190908,0.07094237933759806,-0.0,1.5142458622193207,-0.0,-0.0,-0.0,-0.0,0.3463623478262131,-0.0
